CNTRYID,CNT,CNTSCHID,CNTSTUID,CYC,NatCen,Region,STRATUM,SUBNATIO,OECD,ADMINMODE,Option_CPS,Option_FL,Option_UH,Option_Read,Option_Math,LANGTEST_COG,BOOKID,CM033Q01S,CM033Q01T,CM474Q01S,CM474Q01T,CM155Q01S,CM155Q01T,CM155Q04S,CM155Q04T,CM411Q01S,CM411Q01T,CM411Q02S,CM411Q02T,CM803Q01S,CM803Q01T,CM442Q02S,CM442Q02T,CM034Q01S,CM034Q01T,CM305Q01S,CM305Q01T,CM496Q01S,CM496Q01T,CM496Q02S,CM496Q02T,CM423Q01S,CM423Q01T,CM603Q01S,CM603Q01T,CM571Q01S,CM571Q01T,CM564Q01S,CM564Q01T,CM564Q02S,CM564Q02T,total_raw,total_time
764,THA,76400227,76405852,06MS,76400,76400,THA9797,7640000,0,2,1,0,0,A,A,555,43,0,20701,0,39244,0,11202,0,9113,0,10003,1,11064,0,24346,0,18142,0,38850,0,68365,0,6187,0,51318,1,19472,0,24073,0,27527,0,26478,0,18520,2,424605
764,THA,76400228,76403161,06MS,76400,76400,THA9797,7640000,0,2,1,0,0,A,A,555,43,0,72932,0,56817,0,79113,0,101428,0,246162,1,111228,0,185000,0,101102,0,74037,1,71400,0,123125,0,133851,1,45605,0,164864,0,132186,0,119011,0,82345,3,1900206
764,THA,76400229,76405558,06MS,76400,76400,THA9797,7640000,0,2,1,0,0,A,A,555,43,0,62689,1,58815,0,30216,0,30347,0,84032,1,13494,0,71351,0,32566,0,64873,0,10411,0,102089,1,241259,0,111630,1,86755,0,657403,0,86500,0,125299,4,1869729
764,THA,76400230,76404468,06MS,76400,76400,THA9797,7640000,0,2,1,0,0,A,A,555,43,0,33200,1,32808,0,70546,0,61463,0,179929,1,27707,0,79743,0,106235,0,76861,1,48524,1,89615,1,108757,1,43642,0,63615,0,18890,0,46433,0,36713,6,1124681
764,THA,76400232,76406318,06MS,76400,76400,THA9797,7640000,0,2,1,0,0,A,A,555,43,1,42441,1,42690,1,13809,1,88488,1,119554,1,77310,1,54732,1,154241,1,67906,0,85958,1,164843,1,53387,0,25123,0,82710,0,100886,0,53072,1,52011,12,1279161
764,THA,76400234,76402241,06MS,76400,76400,THA9797,7640000,0,2,1,0,0,A,A,555,43,1,78685,1,48845,1,90976,1,75202,0,262882,0,78141,0,100780,1,166251,1,82987,0,65133,1,94744,1,79030,0,33050,1,51737,0,48331,0,53728,0,116439,9,1526941
764,THA,76400235,76406921,06MS,76400,76400,THA9797,7640000,0,2,1,0,0,A,A,555,43,1,65859,0,111445,0,131556,0,30552,0,244869,1,43747,0,92812,0,190058,0,96370,1,60019,1,7195,1,137246,1,31991,0,168338,1,64526,1,168121,1,96704,9,1741408
764,THA,76400238,76403640,06MS,76400,76400,THA9797,7640000,0,2,1,0,0,A,A,555,43,1,47015,0,100868,1,180362,1,86021,0,46432,0,41900,0,62245,1,251115,0,167574,0,76630,0,106191,0,108663,1,61403,0,57611,0,35430,1,35621,1,24141,7,1489222
764,THA,76400238,76403284,06MS,76400,76400,THA9797,7640000,0,2,1,0,0,A,A,555,43,1,61506,0,114507,1,72141,0,90566,1,162083,0,45921,0,157941,0,217473,0,77623,0,82546,1,60831,1,48425,1,65542,1,105150,0,70611,0,62686,0,69913,7,1565465
764,THA,76400239,76407576,06MS,76400,76400,THA9797,7640000,0,2,1,0,0,A,A,555,43,1,57964,0,57721,0,60476,1,106068,0,10372,0,10700,1,204938,0,160769,1,178514,1,156809,1,138399,0,117436,1,65029,0,103992,0,101509,0,96810,0,98714,7,1726220
764,THA,76400243,76406999,06MS,76400,76400,THA9797,7640000,0,2,1,0,0,A,A,555,43,0,136277,1,95062,0,203736,1,81205,0,231308,0,54660,0,169399,0,192922,0,91349,0,77811,0,6553,1,148305,1,40546,0,101308,0,32895,1,47842,1,75491,6,1786669
764,THA,76400244,76402176,06MS,76400,76400,THA9797,7640000,0,2,1,0,0,A,A,555,43,1,47560,1,85934,1,136697,1,114990,0,117561,0,45285,1,192221,1,174683,1,102809,1,120825,1,75155,1,84414,1,51815,0,107040,0,134354,1,98293,0,74172,12,1763808
764,THA,76400245,76401349,06MS,76400,76400,THA9797,7640000,0,2,1,0,0,A,A,555,43,1,60265,0,54127,1,67987,1,7332,0,306192,1,79639,0,55912,0,184966,0,136514,0,347566,0,66226,1,69309,1,39696,0,135578,0,62487,0,105019,0,119881,6,1898696
764,THA,76400246,76400394,06MS,76400,76400,THA9797,7640000,0,2,1,0,0,A,A,555,43,0,48553,0,72556,0,70824,1,91708,0,196523,0,48466,0,121424,0,174581,0,92156,1,70072,1,192717,1,66173,1,39107,0,51390,0,64520,1,50742,1,53217,7,1504729
764,THA,76400248,76407110,06MS,76400,76400,THA9797,7640000,0,2,1,0,0,A,A,555,43,0,49815,1,50066,1,183600,0,68489,0,42455,0,102993,0,53225,1,263649,0,46230,1,44960,1,92554,1,86391,1,27564,0,61408,0,30929,0,8985,1,43284,8,1256597
764,THA,76400250,76404474,06MS,76400,76400,THA9797,7640000,0,2,1,0,0,A,A,555,43,1,38620,0,25396,0,31514,0,12781,0,13226,0,26756,0,43117,0,75664,0,28067,0,33254,0,19798,0,23148,0,30753,0,30397,0,30614,1,21598,1,20306,3,505009
764,THA,76400252,76403753,06MS,76400,76400,THA9797,7640000,0,2,1,0,0,A,A,555,43,0,69231,0,47312,0,104463,1,116930,0,72280,0,20618,0,112965,0,121686,0,115134,1,39567,0,23140,0,48725,0,18292,0,20972,0,23467,0,27501,1,9229,3,991512
764,THA,76400253,76404209,06MS,76400,76400,THA9797,7640000,0,2,1,0,0,A,A,555,43,1,59235,1,73737,1,104859,1,108868,0,217643,0,41629,0,150653,0,192781,0,68520,0,73498,0,15901,1,58289,1,95399,0,121338,0,110861,1,107013,0,122222,7,1722446
764,THA,76400254,76404152,06MS,76400,76400,THA9797,7640000,0,2,1,0,0,A,A,555,43,1,56716,1,31808,1,126842,1,109389,0,181752,0,177588,0,53605,1,280185,1,92083,0,126309,1,138007,1,110695,1,212633,0,126988,0,80811,0,140170,0,79710,9,2125291
764,THA,76400257,76401136,06MS,76400,76400,THA9797,7640000,0,2,1,0,0,A,A,555,43,0,65576,0,50411,0,106096,0,83104,0,167979,0,40249,0,95831,0,171172,0,178467,0,83920,0,11798,0,9305,1,44621,0,27581,0,36811,0,4040,0,18320,1,1195281
764,THA,76400257,76400305,06MS,76400,76400,THA9797,7640000,0,2,1,0,0,A,A,555,43,1,44741,1,65108,1,137404,1,5515,1,186047,0,49546,0,157276,0,172887,1,111543,0,105398,0,29470,0,49738,0,64434,0,116782,0,21343,1,88481,0,34964,7,1440677
764,THA,76400260,76407573,06MS,76400,76400,THA9797,7640000,0,2,1,0,0,A,A,555,43,1,54333,0,59593,1,67296,1,79450,0,215040,1,87403,0,151875,0,173481,0,100625,0,54428,1,63027,0,137508,1,37964,0,71781,0,32928,0,67579,1,29285,7,1483596
764,THA,76400261,76407612,06MS,76400,76400,THA9797,7640000,0,2,1,0,0,A,A,555,43,1,61866,1,91309,0,95893,1,97445,0,154339,1,34579,0,91080,0,193208,0,133658,0,71752,1,95484,0,113757,0,78706,0,69442,0,27940,1,89514,1,92964,7,1592936
764,THA,76400264,76405283,06MS,76400,76400,THA9797,7640000,0,2,1,0,0,A,A,555,43,1,68634,0,102760,0,165573,0,180782,0,31767,0,21271,0,109636,0,264592,0,132202,0,90827,0,155048,1,96033,0,55219,0,189699,1,119316,0,167945,1,77612,4,2028916
764,THA,76400266,76408643,06MS,76400,76400,THA9797,7640000,0,2,1,0,0,A,A,555,43,1,76882,1,72872,0,92399,1,65365,0,273589,1,127404,0,214059,1,253120,0,76818,1,12020,0,87702,0,36736,1,40785,0,38838,0,17715,0,45090,1,75618,8,1607012
764,THA,76400267,76401379,06MS,76400,76400,THA9797,7640000,0,2,1,0,0,A,A,555,43,0,104232,0,49637,0,79954,0,113351,0,78448,0,61028,0,101915,0,78681,0,50022,0,88688,0,54737,0,74635,1,58291,0,36873,1,91370,0,147906,0,98003,2,1367771
764,THA,76400268,76400278,06MS,76400,76400,THA9797,7640000,0,2,1,0,0,A,A,555,43,1,112240,1,61061,1,147376,0,77977,1,152968,0,49262,0,143672,1,184421,0,186569,0,192546,1,59491,1,48108,1,38397,0,61535,0,52567,1,49434,0,130437,9,1748061
764,THA,76400270,76401677,06MS,76400,76400,THA9797,7640000,0,2,1,0,0,A,A,555,43,0,71257,0,46099,0,116726,1,149643,0,199047,1,97756,0,68028,1,159234,0,132792,1,256362,1,86647,1,74316,1,47567,0,88450,0,74670,0,70129,1,144761,8,1883484
764,THA,76400271,76403956,06MS,76400,76400,THA9797,7640000,0,2,1,0,0,A,A,555,43,1,60682,1,41940,0,148056,0,125501,0,225431,0,109465,0,81343,0,301579,0,136248,0,70929,1,194256,1,146532,1,20853,1,105423,0,51103,1,30836,0,32270,7,1882447
764,THA,76400272,76403094,06MS,76400,76400,THA9797,7640000,0,2,1,0,0,A,A,555,43,1,36430,0,82390,0,24011,1,114469,0,73884,0,86674,0,125970,0,145931,0,58422,0,35751,0,84796,0,63620,1,56771,1,61895,0,42711,1,117820,1,57122,6,1268667
764,THA,76400273,76400429,06MS,76400,76400,THA9797,7640000,0,2,1,0,0,A,A,555,43,0,55982,1,105764,1,103989,1,102148,0,170011,0,90849,0,49234,0,130266,0,88557,1,48896,0,83621,0,185506,1,27578,0,67007,0,90747,0,70051,0,20277,5,1490483
970,QCH,97000003,97000865,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,75788,0,18586,1,101526,0,87805,0,217890,0,36699,0,98618,0,180070,0,91992,0,93331,0,165757,1,36475,1,21997,0,91381,0,19893,1,53381,0,28092,5,1419281
970,QCH,97000004,97004304,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,51964,0,40952,0,29492,0,92728,0,195911,1,30841,0,125546,0,155705,0,97541,0,107509,0,57095,0,82280,1,19221,0,75642,0,36247,0,357573,0,289331,3,1845578
970,QCH,97000005,97001591,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,0,67656,0,89279,1,63543,0,109069,0,115980,0,31203,0,174572,0,158152,0,142984,0,109327,0,84181,0,66600,1,33263,0,123397,0,73635,0,9570,0,9275,2,1461686
970,QCH,97000006,97000733,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,18062,1,54971,0,124218,1,28928,0,8861,1,23382,0,67226,0,79998,0,8519,0,7257,0,4654,0,30577,1,23578,0,17051,0,13473,0,298298,1,23266,6,832319
970,QCH,97000008,97008858,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,32004,1,21971,1,77386,0,63113,1,178654,0,32636,0,64600,0,154933,1,38764,0,88658,1,27683,1,40514,1,30274,1,85866,0,83667,0,63629,1,46278,10,1130630
970,QCH,97000008,97001701,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,125680,1,75912,0,69315,1,94386,0,413462,1,43981,0,129345,0,244251,0,124910,0,62728,0,64056,0,259220,0,24729,1,84576,0,97435,0,62630,0,67942,5,2044558
970,QCH,97000010,97002815,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,5432,1,4197,1,55849,1,2183,1,115514,0,2737,0,3061,0,16922,0,2990,1,1950,0,2917,1,2459,1,1789,0,2170,0,2125,0,59631,1,2316,9,284242
970,QCH,97000012,97002657,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,0,88399,1,56952,1,1351,0,9662,0,153098,0,87394,0,179735,0,285101,1,165428,1,69198,0,117089,0,64866,1,30202,0,57214,0,70589,0,75444,0,89976,5,1601698
970,QCH,97000013,97005853,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,66374,1,59285,1,49823,0,46412,1,95253,0,50983,0,92934,1,108261,1,48261,1,99209,1,46326,1,83483,1,14444,1,95484,1,74970,1,73906,1,45186,14,1150594
970,QCH,97000014,97005064,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,0,59542,0,45960,1,1198,1,2009,0,3862,1,65882,0,111741,0,309058,1,182922,0,55282,0,300127,1,116386,1,19393,0,99046,0,55449,0,44763,0,49372,6,1521992
970,QCH,97000018,97004453,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,55364,1,42191,1,102169,1,89177,1,89706,1,88166,0,56951,0,264218,0,132404,1,99629,1,99620,1,45740,1,10799,1,77509,0,98444,1,6644,1,84517,13,1443248
970,QCH,97000019,97010593,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,99921,1,27535,0,23921,0,35265,1,73677,0,37178,1,33364,0,212795,0,91115,0,101647,0,8412,0,40097,1,14429,0,42446,0,20690,1,58794,1,63806,7,985092
970,QCH,97000020,97008394,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,58565,1,33222,1,49183,0,115146,1,71519,1,51975,0,71508,1,188341,0,75131,1,43146,0,35492,1,3058,1,9808,1,91018,1,63629,1,47985,1,51293,13,1060019
970,QCH,97000022,97007280,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,67617,1,31623,1,92661,1,76906,1,126186,1,46933,1,76464,1,175251,1,109731,1,53880,1,43024,1,42601,1,18102,1,122876,1,149106,0,67726,1,116186,16,1416873
970,QCH,97000023,97002100,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,59015,1,100237,0,72344,1,106235,0,175339,0,67971,0,227209,0,116921,0,88380,0,27783,0,3819,0,46926,1,37950,0,77644,1,25237,0,88774,0,18624,5,1340408
970,QCH,97000025,97004222,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,24736,1,31442,1,2395,1,50753,1,195490,1,40905,1,112782,1,229356,1,119521,1,184017,1,48217,1,41962,1,19308,1,140709,1,71974,1,60099,1,48843,17,1422509
970,QCH,97000026,97003198,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,35421,1,77046,1,47052,1,34162,1,102542,0,29946,0,46245,0,101226,0,36310,1,123643,0,58166,1,24916,1,8469,1,54311,0,22513,1,100676,0,35152,10,937796
970,QCH,97000027,97007577,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,28576,1,30448,1,64953,1,83010,1,156330,0,36005,0,97607,0,164690,1,56627,1,49083,1,161570,1,72254,1,21892,0,102741,0,42214,1,43394,1,67175,12,1278569
970,QCH,97000028,97002169,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,50919,1,37501,1,1033,1,76242,1,124823,1,48851,1,104011,1,124415,1,63670,0,37514,1,84606,1,33037,1,12784,1,84816,1,57497,0,32555,1,37915,15,1012189
970,QCH,97000029,97007935,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,0,129311,1,97975,0,1176,1,71714,0,138959,0,37833,0,71596,0,170499,0,29899,0,9932,0,40851,0,47424,1,19003,0,28542,0,8267,1,15836,0,7442,4,926259
970,QCH,97000030,97000448,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,0,34003,1,36682,1,44060,0,60597,1,98466,1,28549,1,113518,0,204686,1,103197,0,125521,0,54000,1,17345,1,13051,0,78602,1,22216,1,27624,1,48780,11,1110897
970,QCH,97000031,97010664,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,29965,1,63241,1,90347,1,71167,1,150883,1,40683,0,99005,1,152072,1,158290,1,124851,1,98504,1,59328,1,15865,1,60386,1,70080,1,3322,1,1900,16,1289889
970,QCH,97000033,97009632,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,29228,1,30955,1,32233,0,44891,1,98892,1,28512,1,50597,1,143998,1,125068,1,74775,1,2048,1,73623,1,8425,1,58866,1,72689,1,31235,1,46766,16,952801
970,QCH,97000034,97000758,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,0,62571,1,45536,1,129812,0,76460,0,446442,1,31783,0,71475,0,186492,0,107682,0,44669,0,42685,0,119784,1,39813,0,86825,1,44547,0,43360,0,66994,5,1646930
970,QCH,97000035,97010512,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,47777,1,25201,1,37650,1,42535,1,102531,1,27071,0,63344,0,167087,0,21550,0,48362,1,37210,0,31555,1,11226,0,91359,0,9938,1,57838,1,15685,10,837919
970,QCH,97000035,97005699,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,0,17730,1,40636,1,39842,1,68909,1,97780,0,17097,0,52397,0,201977,0,96972,0,18837,0,60750,0,58277,1,8504,0,16596,0,10597,0,29362,1,12429,6,848692
970,QCH,97000036,97008763,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,69803,1,27723,1,987,1,79737,1,124736,1,43577,1,74093,1,253497,1,109660,0,144801,1,182325,1,96394,1,14929,0,146420,1,102603,1,44216,1,65392,15,1580893
970,QCH,97000036,97006890,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,42678,1,73162,0,43734,1,29441,1,115125,1,33236,1,86073,1,134766,0,103999,0,149571,1,48370,1,32117,1,9178,1,73030,1,37373,1,35284,1,74780,14,1121917
970,QCH,97000037,97003445,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,39148,1,42043,1,110445,0,113809,1,210081,1,66750,1,169568,1,234648,1,99046,1,52830,1,105019,1,88625,1,37198,1,140123,1,81821,1,160313,1,333781,16,2085248
970,QCH,97000038,97010119,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,63423,0,37811,0,154735,0,71815,0,65448,1,42764,0,54138,0,175105,0,32371,1,51987,0,91393,0,51160,1,40663,0,84986,0,39986,1,2158,1,6212,6,1066155
970,QCH,97000039,97005623,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,0,32566,1,33311,1,74745,1,54427,1,109368,1,48927,1,122028,1,226818,1,188545,0,247234,1,119842,1,33517,1,10185,1,108996,1,144346,1,64765,1,78951,15,1698571
970,QCH,97000040,97008925,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,29149,1,27259,1,71810,0,42543,1,235081,0,22715,0,62140,1,193064,1,68512,1,66832,1,68803,1,36620,1,16664,1,49236,1,44247,1,68623,1,55323,14,1158621
970,QCH,97000041,97002681,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,58056,1,34297,0,70897,0,97204,0,55706,0,44300,0,143369,0,96041,0,159786,1,45942,0,82268,0,172739,1,34031,0,41781,1,20809,0,9355,0,11933,5,1178514
970,QCH,97000043,97009535,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,44836,1,18898,0,64870,1,58624,0,118570,1,22299,1,48052,1,182379,1,64296,0,156896,1,68895,1,75450,1,12715,1,138231,1,62399,1,163107,1,41675,14,1342192
970,QCH,97000044,97006409,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,35969,0,29310,1,73424,1,48526,1,147082,1,69174,1,108051,0,204706,1,169735,0,68696,1,133153,1,135241,1,22181,1,93667,1,60874,1,57094,0,49950,13,1506833
970,QCH,97000045,97008415,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,18702,1,34348,1,44472,1,46359,0,113441,1,41323,1,86635,0,164253,1,62941,1,75083,1,129418,1,68628,1,8953,1,70674,1,83168,1,28086,1,24763,15,1101247
970,QCH,97000046,97001496,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,27789,0,13356,1,127725,0,2385,0,101450,0,16581,0,49771,0,93218,0,29572,0,32091,0,43153,0,34055,1,14136,1,23048,0,10765,1,18390,0,51955,5,689440
970,QCH,97000047,97009740,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,0,38649,1,21821,1,70414,1,67686,1,92963,0,58429,1,58660,1,113661,1,46557,1,73777,1,73644,1,73637,1,10467,0,100255,0,72039,1,42886,1,74144,13,1089689
970,QCH,97000048,97005103,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,33674,1,33176,1,96551,0,50758,1,92451,0,28759,0,69051,0,150045,0,69014,1,63688,0,17990,1,166451,1,14103,0,116597,0,52744,1,39573,1,78779,9,1173404
970,QCH,97000049,97003258,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,38885,1,38267,0,75996,0,40726,0,121064,1,81513,0,190890,0,153031,1,83187,1,66521,0,2065,1,65739,1,31406,1,175714,0,94489,1,152150,1,44939,10,1456582
970,QCH,97000050,97009988,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,0,31526,0,27690,0,38440,0,46181,1,312543,0,15103,0,60683,0,140435,0,117711,0,59743,0,28568,0,189877,1,18059,0,35440,0,28564,1,251440,1,216413,4,1618416
970,QCH,97000051,97004885,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,0,49584,1,24854,1,1018,1,61072,0,138775,0,56717,0,57425,0,153243,1,183869,1,56550,1,111897,1,27066,1,24935,0,116467,0,68045,1,24033,0,74460,9,1230010
970,QCH,97000054,97002348,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,30811,0,20381,0,66060,1,40415,1,113223,0,89053,0,123347,0,233437,0,64414,0,73093,0,71054,1,108421,0,19394,1,111646,0,41760,0,44567,1,97841,6,1348917
970,QCH,97000054,97003597,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,0,60710,1,36650,1,49244,1,63138,1,14936,1,57431,1,97045,0,208586,0,48819,0,42124,1,10822,1,2442,1,23957,1,63925,0,42975,1,94558,1,68943,12,986305
970,QCH,97000055,97008255,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,32124,1,29351,1,36665,1,56554,1,66084,1,46741,0,56335,0,133047,0,65941,1,35955,1,61740,1,28762,1,19123,1,56120,1,143152,1,33794,1,345407,14,1246895
970,QCH,97000057,97007270,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,2820,1,1860,1,79092,1,1766,1,65330,0,1689,0,1406,1,1611,1,2618,1,1706,1,74383,1,2045,1,3230,1,1109,1,2093,1,30792,1,1294,15,274844
970,QCH,97000058,97006024,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,0,57541,1,33271,0,2251,0,57509,0,149262,0,30569,0,91243,0,146083,0,102357,1,52500,1,74850,0,27127,1,22975,0,82522,0,30769,0,31862,0,9193,4,1001884
970,QCH,97000060,97002562,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,61027,0,20319,1,6546,1,73545,1,222829,1,98024,0,123205,1,262715,1,111270,0,56492,1,105541,1,23631,1,20413,0,125016,0,92126,1,103127,1,57945,12,1563771
970,QCH,97000062,97002505,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,54200,1,36673,1,100242,1,86850,0,1127,1,28609,1,75450,1,191812,1,133637,1,59953,1,7982,1,24340,1,12407,1,92804,1,65788,1,31447,1,64751,16,1068072
970,QCH,97000063,97006114,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,0,55663,1,34814,0,88291,1,2014,1,76321,0,26438,0,69132,0,234505,0,201498,0,142203,1,72265,1,28597,1,10118,0,77889,1,24020,1,39892,1,31315,9,1214975
970,QCH,97000064,97002502,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,40793,1,28521,1,1187,1,2137,0,70264,1,64855,1,69341,0,254812,0,170338,0,74889,1,68765,1,45640,1,33903,0,122178,0,90092,1,35977,1,24212,11,1197904
970,QCH,97000065,97003100,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,0,34805,1,36960,1,144351,0,62211,0,86073,1,70646,0,24600,1,140476,1,78206,1,83465,1,3566,1,25617,1,17289,1,78946,1,39994,1,23092,0,23428,12,973725
970,QCH,97000066,97005782,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,84270,1,30850,1,751,1,70273,1,139512,1,35461,1,84989,0,183746,1,151017,1,90356,1,95317,1,28382,0,15721,1,78057,1,87152,1,53135,1,46983,15,1275972
970,QCH,97000067,97010294,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,36220,1,32539,1,67173,1,67331,1,86968,1,66944,0,74678,1,249706,0,48180,0,75866,1,225101,1,34309,1,22011,0,85752,0,111797,1,39463,1,5513,12,1329551
970,QCH,97000068,97009138,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,27813,0,15283,1,33986,1,47917,0,186444,1,19135,0,50265,0,121053,0,88828,0,40921,1,83090,1,25616,1,18709,0,34180,0,8273,1,88272,0,71326,8,961111
970,QCH,97000071,97008623,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,40106,1,70704,1,80269,1,55276,1,143735,0,51335,0,95335,0,190656,0,82479,1,29023,0,55372,1,103807,1,10111,0,36177,0,14742,1,59431,0,3553,9,1122111
970,QCH,97000073,97010521,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,37038,0,16750,1,104932,0,72719,1,123162,0,79715,1,113956,1,220378,0,30185,1,39512,0,73276,1,96994,1,9017,0,78670,0,14317,1,25055,1,8691,10,1144367
970,QCH,97000074,97004032,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,0,58327,1,60731,1,76125,1,75891,1,135127,1,33264,0,187825,0,243536,1,82416,0,169911,0,114475,1,113225,1,27378,1,98461,0,52744,1,55546,0,64272,10,1649254
970,QCH,97000076,97006755,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,77654,1,25396,1,35167,1,35121,1,83596,1,29247,0,102356,0,154180,0,99561,0,101388,1,81290,0,86553,1,12776,1,93842,0,39964,1,38069,1,593229,11,1689389
970,QCH,97000077,97005846,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,31448,0,43717,1,38517,1,4723,0,3816,1,24429,0,148997,0,274507,0,93365,1,20106,0,206602,1,96664,1,18510,1,71483,1,31611,0,54772,0,44190,9,1207457
970,QCH,97000078,97000298,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,0,45898,1,68267,1,80311,1,81682,1,152554,1,37529,0,148121,0,140108,0,117162,0,60894,0,151008,1,81123,1,17416,0,133250,1,97180,1,116772,1,54823,10,1584098
970,QCH,97000079,97004868,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,79027,1,29850,1,62990,1,55635,1,119161,1,80333,0,101676,0,212807,1,82416,1,73494,1,110560,1,60906,1,12406,1,113891,1,90506,0,666738,0,63262,13,2015658
970,QCH,97000081,97007289,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,31853,1,53672,1,742,0,2667,1,128070,0,127019,1,236969,0,279450,0,110179,1,118172,1,66708,1,79164,1,16426,1,85345,1,115892,1,28951,1,3173,13,1484452
970,QCH,97000084,97002022,06MS,15600,97000,QCH9797,9700000,0,2,1,1,0,A,A,316,43,1,20233,0,21862,1,42366,1,99446,0,103286,1,55600,1,42179,0,156600,1,89364,1,66273,1,69187,1,46956,1,15775,1,77303,0,167254,1,36251,1,43460,13,1153395
